Region,crop type,Year,Area cultivated(Ha),Production(kg),Yeild (kg/ha),Year_Since_Start,Decade,Is_Recent,Region_Code,Region_Avg_Yield,Region_Growth_Rate,Crop_Code,Crop_Avg_Yield,Crop_Trend,Yield_to_Production_Ratio,Area_Missing_Flag,Region_Crop,Region_Year,Crop_Year,Area_Filled,Yield_Growth_Rate,Production_Growth_Rate,Area_Efficiency,Regional_Avg_Yield,Yield_Anomaly,Rolling_Yield_Trend,Yield_Stability,Production_Area_Ratio,Early_Warning_Score,Risk_Level,Risk_Name
Harari,Wheat,2002,99.94,54911,549,6,2000,0,5,12684.181318681318,inf,6,929.4653846153847,-0.740985849056603,100.02003642987248,0,Harari_Wheat,Harari_2002,Wheat_2002,99.94,inf,inf,549.439663798279,536.2277777777778,12.77222222222224,671.6666666666666,740.6580407538512,549.439663798279,inf,0,Low Risk
DIRE DAWA,Wheat,2002,58318.95,0,0,6,2000,0,3,361.5824175824176,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,DIRE DAWA_Wheat,DIRE DAWA_2002,Wheat_2002,11020.445,-1.0,-1.0,0.0,361.5824175824176,-361.5824175824176,183.0,316.96529778510404,0.0,-363.5824175824176,2,High Risk
Tigray,Wheat,2004,74466.0,86668600,1164,8,2000,0,9,1323.2252747252746,0.0559425904942918,6,929.4653846153847,0.1636464583290089,74457.56013745704,0,Tigray_Wheat,Tigray_2004,Wheat_2004,74466.0,inf,inf,1163.8680740203583,1323.2252747252746,-159.22527472527463,571.0,582.3117721633319,1163.8680740203583,inf,1,Medium Risk
Afar,Wheat,2004,58318.95,0,0,8,2000,0,0,454.0164835164835,-0.1133742964865565,6,929.4653846153847,-1.0,64289.84447004608,1,Afar_Wheat,Afar_2004,Wheat_2004,39.89,-1.0,-1.0,0.0,425.4088397790055,-425.4088397790055,388.0,672.0357133367243,0.0,-427.4088397790055,2,High Risk
Amhara,Wheat,2004,332645.0,414570000,1246,8,2000,0,1,1654.5824175824175,0.129284358906329,6,929.4653846153847,0.1718543531319449,332720.7062600321,0,Amhara_Wheat,Amhara_2004,Wheat_2004,332645.0,inf,inf,1246.2835755835802,1625.4222222222222,-379.4222222222222,803.3333333333334,696.9141506192378,1246.2835755835802,inf,1,Medium Risk
Oromiya,Wheat,2004,556354.0,912864500,1641,8,2000,0,6,1857.7087912087911,0.662550651122698,6,929.4653846153847,0.0620609831791385,556285.4966483851,0,Oromiya_Wheat,Oromiya_2004,Wheat_2004,556354.0,0.3170144462279294,1.2019550377499577,1640.7979451931683,1817.2122905027934,-176.2122905027934,962.3333333333334,856.4872055864781,1640.7979451931683,-174.6933210188155,1,Medium Risk
Somalia,Wheat,2004,10128.0,11857300,1171,8,2000,0,8,549.7857142857143,1.828217054263566,6,929.4653846153847,0.0781966010887174,10125.789923142613,0,Somalia_Wheat,Somalia_2004,Wheat_2004,10128.0,-0.2864107251675807,-0.9870108871579517,1170.7444707740917,549.7857142857143,621.2142857142857,1352.6666666666667,252.50412537884318,1170.7444707740917,619.9408641019602,0,Low Risk
Benushangul Gumuz,Wheat,2004,58318.95,0,0,8,2000,0,2,1183.4835164835165,-0.1133742964865565,6,929.4653846153847,-1.0,64289.84447004608,1,Benushangul Gumuz_Wheat,Benushangul Gumuz_2004,Wheat_2004,2329.4392857142857,-1.0,-1.0,0.0,1148.8333333333333,-1148.8333333333333,937.3333333333334,845.0859916797425,0.0,-1150.8333333333333,2,High Risk
S.N.N.P.R,Wheat,2004,114578.0,173361100,1513,8,2000,0,7,1521.2747252747254,1.2757430642523149,6,929.4653846153847,0.2806402368655261,114581.03106411104,0,S.N.N.P.R_Wheat,S.N.N.P.R_2004,Wheat_2004,114578.0,inf,inf,1513.0400251357155,1491.7666666666667,21.23333333333335,894.6666666666666,793.4496413341767,1513.0400251357155,inf,0,Low Risk
Gambela,Wheat,2004,58318.95,0,0,8,2000,0,4,485.2197802197802,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Gambela_Wheat,Gambela_2004,Wheat_2004,11020.445,-1.0,-1.0,0.0,462.8839779005525,-462.8839779005525,504.3333333333333,873.5309572839036,0.0,-464.8839779005525,2,High Risk
Harari,Wheat,2004,58318.95,0,0,8,2000,0,5,12684.181318681318,-0.1133742964865565,6,929.4653846153847,-1.0,64289.84447004608,1,Harari_Wheat,Harari_2004,Wheat_2004,114.2029411764706,0.0,0.0,0.0,536.2277777777778,-536.2277777777778,504.3333333333333,873.5309572839036,0.0,-536.2277777777778,1,Medium Risk
DIRE DAWA,Wheat,2004,58318.95,0,0,8,2000,0,3,361.5824175824176,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,DIRE DAWA_Wheat,DIRE DAWA_2004,Wheat_2004,11020.445,0.0,0.0,0.0,361.5824175824176,-361.5824175824176,0.0,0.0,0.0,-361.5824175824176,1,Medium Risk
Tigray,Wheat,2005,87785.0,85900500,979,9,2000,0,9,1323.2252747252746,0.1044105451950707,6,929.4653846153847,-0.00886249460588961,87743.10520939734,0,Tigray_Wheat,Tigray_2005,Wheat_2005,87785.0,inf,inf,978.5327789485675,1323.2252747252746,-344.22527472527463,326.3333333333333,565.225913536643,978.5327789485675,inf,1,Medium Risk
Afar,Wheat,2005,58318.95,0,0,9,2000,0,0,454.0164835164835,-1.0,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Afar_Wheat,Afar_2005,Wheat_2005,39.89,-1.0,-1.0,0.0,425.4088397790055,-425.4088397790055,326.3333333333333,565.225913536643,0.0,-427.4088397790055,2,High Risk
Amhara,Wheat,2005,392722.0,569397100,1450,9,2000,0,1,1654.5824175824175,0.4271848772775168,6,929.4653846153847,0.373464312420098,392687.6551724138,0,Amhara_Wheat,Amhara_2005,Wheat_2005,392722.0,inf,inf,1449.8731927419396,1625.4222222222222,-175.42222222222222,809.6666666666666,739.6825895837576,1449.8731927419396,inf,1,Medium Risk
Oromiya,Wheat,2005,765528.0,1302828800,1702,9,2000,0,6,1857.7087912087911,0.743268800272751,6,929.4653846153847,0.4271874960632165,765469.3301997649,0,Oromiya_Wheat,Oromiya_2005,Wheat_2005,765528.0,0.1737931034482758,1.2880847127602162,1701.869559310698,1817.2122905027934,-115.2122905027934,1050.6666666666667,918.5865954461419,1701.869559310698,-113.75041268658491,1,Medium Risk
Somalia,Wheat,2005,16030.0,15302300,955,9,2000,0,8,549.7857142857143,2.924471686499795,6,929.4653846153847,0.2905383181668677,16023.350785340312,0,Somalia_Wheat,Somalia_2005,Wheat_2005,16030.0,-0.43889541715628677,-0.9882545580816144,954.6038677479726,549.7857142857143,405.21428571428567,1369.0,380.03026195291505,954.6038677479726,403.78713573904776,0,Low Risk
Benushangul Gumuz,Wheat,2005,58318.95,0,0,9,2000,0,2,1183.4835164835165,-1.0,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Benushangul Gumuz_Wheat,Benushangul Gumuz_2005,Wheat_2005,2329.4392857142857,-1.0,-1.0,0.0,1148.8333333333333,-1148.8333333333333,885.6666666666666,853.1156623420611,0.0,-1150.8333333333333,2,High Risk
S.N.N.P.R,Wheat,2005,131485.0,196284400,1493,9,2000,0,7,1521.2747252747254,18.95835155114035,6,929.4653846153847,0.1322286256836164,131469.79236436705,0,S.N.N.P.R_Wheat,S.N.N.P.R_2005,Wheat_2005,131485.0,inf,inf,1492.8273187055559,1491.7666666666667,1.2333333333333485,816.0,756.1435048983759,1492.8273187055559,inf,0,Low Risk
Gambela,Wheat,2005,58318.95,0,0,9,2000,0,4,485.2197802197802,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Gambela_Wheat,Gambela_2005,Wheat_2005,11020.445,-1.0,-1.0,0.0,462.8839779005525,-462.8839779005525,497.6666666666667,861.983951900111,0.0,-464.8839779005525,2,High Risk
Harari,Wheat,2005,58318.95,0,0,9,2000,0,5,12684.181318681318,-1.0,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Harari_Wheat,Harari_2005,Wheat_2005,114.2029411764706,0.0,0.0,0.0,536.2277777777778,-536.2277777777778,497.6666666666667,861.983951900111,0.0,-536.2277777777778,1,Medium Risk
DIRE DAWA,Wheat,2005,58318.95,0,0,9,2000,0,3,361.5824175824176,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,DIRE DAWA_Wheat,DIRE DAWA_2005,Wheat_2005,11020.445,0.0,0.0,0.0,361.5824175824176,-361.5824175824176,0.0,0.0,0.0,-361.5824175824176,1,Medium Risk
Tigray,Wheat,2006,76775.57,100698481,1312,10,2000,0,9,1323.2252747252746,0.1475959161060769,6,929.4653846153847,0.172268857573588,76751.89100609756,0,Tigray_Wheat,Tigray_2006,Wheat_2006,76775.57,inf,inf,1311.5953551370571,1323.2252747252746,-11.22527472527463,437.3333333333333,757.4835531767886,1311.5953551370571,inf,1,Medium Risk
Afar,Wheat,2006,29.62,14534,491,10,2000,0,0,454.0164835164835,-0.359651055205533,6,929.4653846153847,inf,29.60081466395112,0,Afar_Wheat,Afar_2006,Wheat_2006,29.62,-0.6257621951219512,-0.9998556681306842,490.6819716407832,425.4088397790055,65.59116022099448,601.0,662.8808339362361,490.6819716407832,63.965542357741846,0,Low Risk
Amhara,Wheat,2006,431486.33,607488794,1408,10,2000,0,1,1654.5824175824175,0.5322510569978043,6,929.4653846153847,0.0668982929488049,431455.109375,0,Amhara_Wheat,Amhara_2006,Wheat_2006,431486.33,1.8676171079429733,41796.770331636166,1407.8981227516524,1625.4222222222222,-217.42222222222222,1070.3333333333333,504.008267127965,1407.8981227516524,41581.215726521885,1,Medium Risk
Oromiya,Wheat,2006,816572.28,1317706079,1614,10,2000,0,6,1857.7087912087911,0.9015683618154764,6,929.4653846153847,0.0114192125626944,816422.6016109046,0,Oromiya_Wheat,Oromiya_2006,Wheat_2006,816572.28,0.14630681818181812,1.1691035160065848,1613.7041524358383,1817.2122905027934,-203.2122905027934,1171.0,597.8369342889422,1613.7041524358383,-201.89688016860498,1,Medium Risk
Somalia,Wheat,2006,9671.83,4716614,488,10,2000,0,8,549.7857142857143,3.1961899356151964,6,929.4653846153847,-0.691770910255321,9665.19262295082,0,Somalia_Wheat,Somalia_2006,Wheat_2006,9671.83,-0.6976456009913259,-0.9964205872044095,487.6651057762595,549.7857142857143,-61.785714285714334,1170.0,599.5431594138998,487.6651057762595,-63.47978047391007,1,Medium Risk
Benushangul Gumuz,Wheat,2006,2047.65,2893619,1413,10,2000,0,2,1183.4835164835165,1.5100484553449212,6,929.4653846153847,inf,2047.8549186128805,0,Benushangul Gumuz_Wheat,Benushangul Gumuz_2006,Wheat_2006,2047.65,1.8954918032786887,-0.38650502245890805,1413.1414060020022,1148.8333333333333,264.16666666666674,1171.6666666666667,600.5416999121162,1413.1414060020022,265.6756534474865,0,Low Risk
S.N.N.P.R,Wheat,2006,119118.32,179932070,1511,10,2000,0,7,1521.2747252747254,0.9785948476412624,6,929.4653846153847,-0.0833093715037975,119081.4493712773,0,S.N.N.P.R_Wheat,S.N.N.P.R_2006,Wheat_2006,119118.32,0.06935598018400557,61.182364022354015,1510.532300992828,1491.7666666666667,19.23333333333335,1137.3333333333333,564.46995786608,1510.532300992828,80.48505333587137,0,Low Risk
Gambela,Wheat,2006,58318.95,0,0,10,2000,0,4,485.2197802197802,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Gambela_Wheat,Gambela_2006,Wheat_2006,11020.445,-1.0,-1.0,0.0,462.8839779005525,-462.8839779005525,974.6666666666666,845.5071456429768,0.0,-464.8839779005525,2,High Risk
Harari,Wheat,2006,51.15,44537,871,10,2000,0,5,12684.181318681318,-0.250887255479117,6,929.4653846153847,inf,51.13318025258324,0,Harari_Wheat,Harari_2006,Wheat_2006,51.15,inf,inf,870.7135874877811,536.2277777777778,334.77222222222224,794.0,758.4372090028286,870.7135874877811,inf,0,Low Risk
DIRE DAWA,Wheat,2006,58318.95,0,0,10,2000,0,3,361.5824175824176,-1.0,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,DIRE DAWA_Wheat,DIRE DAWA_2006,Wheat_2006,11020.445,-1.0,-1.0,0.0,361.5824175824176,-361.5824175824176,290.3333333333333,502.8720844641634,0.0,-363.5824175824176,2,High Risk
Tigray,Wheat,2007,100140.38,148062729,1479,11,2000,0,9,1323.2252747252746,0.2230651040853744,6,929.4653846153847,0.4703571248507712,100110.02636916836,0,Tigray_Wheat,Tigray_2007,Wheat_2007,100140.38,inf,inf,1478.5516991247687,1323.2252747252746,155.77472527472537,783.3333333333334,743.3870683118812,1478.5516991247687,inf,0,Low Risk
Afar,Wheat,2007,58318.95,0,0,11,2000,0,0,454.0164835164835,-0.1133742964865565,6,929.4653846153847,-1.0,64289.84447004608,1,Afar_Wheat,Afar_2007,Wheat_2007,39.89,-1.0,-1.0,0.0,425.4088397790055,-425.4088397790055,493.0,853.9010481314564,0.0,-427.4088397790055,2,High Risk
Amhara,Wheat,2007,427719.81,681612665,1594,11,2000,0,1,1654.5824175824175,0.4495268262205232,6,929.4653846153847,0.1220168532030567,427611.45859473024,0,Amhara_Wheat,Amhara_2007,Wheat_2007,427719.81,inf,inf,1593.5962026168486,1625.4222222222222,-31.422222222222217,1024.3333333333333,888.9602540796377,1593.5962026168486,inf,1,Medium Risk
Oromiya,Wheat,2007,809195.61,1427286259,1764,11,2000,0,6,1857.7087912087911,1.163387950409093,6,929.4653846153847,0.0831598045621522,809119.1944444445,0,Oromiya_Wheat,Oromiya_2007,Wheat_2007,809195.61,0.1066499372647427,1.0939843584039037,1763.8334184734395,1817.2122905027934,-53.212290502793394,1119.3333333333333,973.0906090048009,1763.8334184734395,-52.011656207124744,1,Medium Risk
Somalia,Wheat,2007,7965.66,3552099,446,11,2000,0,8,549.7857142857143,2.7389767994113803,6,929.4653846153847,-0.246896396440327,7964.347533632287,0,Somalia_Wheat,Somalia_2007,Wheat_2007,7965.66,-0.7471655328798186,-0.9975112918115748,445.92651456376495,549.7857142857143,-103.78571428571433,1268.0,716.9295641832614,445.92651456376495,-105.53039111040573,1,Medium Risk
Benushangul Gumuz,Wheat,2007,58318.95,0,0,11,2000,0,2,1183.4835164835165,-1.0,6,929.4653846153847,-1.0,64289.84447004608,1,Benushangul Gumuz_Wheat,Benushangul Gumuz_2007,Wheat_2007,2329.4392857142857,-1.0,-1.0,0.0,1148.8333333333333,-1148.8333333333333,736.6666666666666,917.2182582860709,0.0,-1150.8333333333333,2,High Risk
S.N.N.P.R,Wheat,2007,123194.84,194479536,1579,11,2000,0,7,1521.2747252747254,0.9676893468429436,6,929.4653846153847,0.0808497673594261,123166.26725775808,0,S.N.N.P.R_Wheat,S.N.N.P.R_2007,Wheat_2007,123194.84,inf,inf,1578.6337804408042,1491.7666666666667,87.23333333333335,675.0,814.027640808345,1578.6337804408042,inf,0,Low Risk
Gambela,Wheat,2007,58318.95,0,0,11,2000,0,4,485.2197802197802,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Gambela_Wheat,Gambela_2007,Wheat_2007,11020.445,-1.0,-1.0,0.0,462.8839779005525,-462.8839779005525,526.3333333333334,911.6360750504189,0.0,-464.8839779005525,2,High Risk
Harari,Wheat,2007,64.59,72079,1116,11,2000,0,5,12684.181318681318,inf,6,929.4653846153847,0.6184071670745672,64.58691756272401,0,Harari_Wheat,Harari_2007,Wheat_2007,64.59,inf,inf,1115.946740981576,536.2277777777778,579.7722222222222,898.3333333333334,811.6922651678614,1115.946740981576,inf,0,Low Risk
DIRE DAWA,Wheat,2007,58318.95,0,0,11,2000,0,3,361.5824175824176,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,DIRE DAWA_Wheat,DIRE DAWA_2007,Wheat_2007,11020.445,-1.0,-1.0,0.0,361.5824175824176,-361.5824175824176,372.0,644.3229004156218,0.0,-363.5824175824176,2,High Risk
Tigray,Wheat,2008,103956.9,147749567,1421,12,2000,0,9,1323.2252747252746,-0.0569999592801496,6,929.4653846153847,-0.00211506300143904,103975.7684729064,0,Tigray_Wheat,Tigray_2008,Wheat_2008,103956.9,inf,inf,1421.2579155399978,1323.2252747252746,97.77472527472537,845.6666666666666,748.077758881611,1421.2579155399978,inf,0,Low Risk
Afar,Wheat,2008,58318.95,0,0,12,2000,0,0,454.0164835164835,-0.1133742964865565,6,929.4653846153847,0.050681203459444796,64289.84447004608,1,Afar_Wheat,Afar_2008,Wheat_2008,39.89,-1.0,-1.0,0.0,425.4088397790055,-425.4088397790055,473.6666666666667,820.4147325184579,0.0,-427.4088397790055,2,High Risk
Amhara,Wheat,2008,426814.6,621176897,1455,12,2000,0,1,1654.5824175824175,0.4448066798511343,6,929.4653846153847,-0.088665852475027,426925.7024054983,0,Amhara_Wheat,Amhara_2008,Wheat_2008,426814.6,inf,inf,1455.3787452444224,1625.4222222222222,-170.42222222222222,958.6666666666666,830.4037170758172,1455.3787452444224,inf,1,Medium Risk
Oromiya,Wheat,2008,215.25,0,0,12,2000,0,6,1857.7087912087911,-1.0,6,929.4653846153847,-1.0,64289.84447004608,0,Oromiya_Wheat,Oromiya_2008,Wheat_2008,215.25,-1.0,-1.0,0.0,1817.2122905027934,-1817.2122905027934,485.0,840.0446416709051,0.0,-1819.2122905027934,2,High Risk
Somalia,Wheat,2008,58318.95,0,0,12,2000,0,8,549.7857142857143,-1.0,6,929.4653846153847,-1.0,64289.84447004608,1,Somalia_Wheat,Somalia_2008,Wheat_2008,6192.941333333333,0.0,0.0,0.0,549.7857142857143,-549.7857142857143,485.0,840.0446416709051,0.0,-549.7857142857143,1,Medium Risk
Benushangul Gumuz,Wheat,2008,3425.7,4971410,1451,12,2000,0,2,1183.4835164835165,2.0177144837742174,6,929.4653846153847,inf,3426.1957270847693,0,Benushangul Gumuz_Wheat,Benushangul Gumuz_2008,Wheat_2008,3425.7,inf,inf,1451.2099716846192,1148.8333333333333,302.16666666666674,483.6666666666667,837.7352405941467,1451.2099716846192,inf,0,Low Risk
